DATE,VIX,SKEW,SPY,RUT
7/5/00,21.16,109.93,1446.23,512.580017
7/6/00,20.94,110.56,1456.67,517.23999
7/7/00,19.22,109.88,1478.9,524.02002
7/10/00,20.33,110.84,1475.62,518.280029
7/11/00,20.11,110.44,1480.88,523.299988
7/12/00,20.03,108.56,1492.92,528.219971
7/13/00,20.03,109.31,1495.84,530.830017
7/14/00,19.32,109.06,1509.98,529.73999
7/17/00,19.45,112.37,1510.49,540.25
7/18/00,19.75,112.25,1493.74,542.76001
7/19/00,19.65,112.02,1481.96,542.630005
7/20/00,18.94,110.32,1495.57,545.179993
7/21/00,18.94,108.59,1480.19,536.280029
7/24/00,19.92,113.65,1464.29,527.859985
7/25/00,19.39,110.22,1474.47,534.75
7/26/00,19.67,112.97,1452.42,522.700012
7/27/00,19.6,113.28,1449.62,514.25
7/28/00,20.84,112.17,1419.89,514.330017
7/31/00,20.74,112.2,1430.83,513.820007
8/1/00,20.55,112.98,1438.1,501.630005
8/2/00,20,109.86,1438.7,490.220001
8/3/00,19.99,111.26,1452.56,500.640015
8/4/00,18.62,108.65,1462.93,497.769989
8/7/00,19.03,106.89,1479.32,500.220001
8/8/00,18.79,108.59,1482.8,499.450012
8/9/00,19.18,110.05,1472.87,503.619995
8/10/00,19.19,110.02,1460.25,509.869995
8/11/00,18.55,108.54,1471.84,508.720001
8/14/00,17.88,109.06,1491.56,507.5
8/15/00,17.98,108.88,1484.43,501.649994
8/16/00,18.02,109.95,1479.85,510.269989
8/17/00,17.48,109.22,1496.07,514.47998
8/18/00,17.05,110.34,1491.72,509.929993
8/21/00,17.35,110.53,1499.48,512.72998
8/22/00,17.47,108.35,1498.13,516.460022
8/23/00,17.38,111.29,1505.97,515.51001
8/24/00,17.04,109.44,1508.31,516.47998
8/25/00,16.53,112.27,1506.45,517.419983
8/28/00,16.54,110.93,1514.09,517.640015
8/29/00,16.89,111.37,1509.84,523.299988
8/30/00,17.69,110.88,1502.59,525.109985
8/31/00,16.84,112.65,1517.68,526.47998
9/1/00,17.53,114.5,1520.77,529.630005
9/5/00,19.82,112.5,1507.08,532.359985
9/6/00,20.79,110.44,1492.25,537.890015
9/7/00,19.42,112.33,1502.51,541.909973
9/8/00,18.46,111.03,1494.5,539.02002
9/11/00,18.4,111.35,1489.26,536.320007
9/12/00,18.59,112.02,1481.99,542.820007
9/13/00,18.32,112.16,1484.91,535.700012
9/14/00,18.26,111.98,1480.87,533.619995
9/15/00,18.52,111.91,1465.81,532.429993
9/18/00,20.25,111.29,1444.51,534
9/19/00,19.54,111.81,1459.9,539.210022
9/20/00,19.93,111,1451.34,530.840027
9/21/00,20.18,111,1449.05,516.679993
9/22/00,20.74,111,1448.72,523.309998
9/25/00,21.41,111,1439.03,521.429993
9/26/00,21.88,111,1427.21,514.349976
9/27/00,21.67,111,1426.57,518.76001
9/28/00,19.47,111,1458.29,515.380005
9/29/00,20.57,111,1436.51,509.890015
10/2/00,21.23,112.9,1436.23,508.130005
10/3/00,21.85,113.27,1426.46,523.809998
10/4/00,21.54,113.02,1434.32,521.369995
10/5/00,21.03,112.88,1436.28,511.679993
10/6/00,22.71,113.57,1408.99,504.670013
10/9/00,24.02,112.11,1402.03,507.48999
10/10/00,24.86,110.96,1387.02,502.670013
10/11/00,26.57,111.13,1364.59,491.019989
10/12/00,30.51,107.79,1329.78,489.529999
10/13/00,27.6,111.23,1374.17,481.630005
10/16/00,26.79,111.29,1374.62,474.73999
10/17/00,27.84,110.35,1349.97,462.970001
10/18/00,28.72,110.65,1342.13,480.390015
10/19/00,25.09,113.54,1388.76,481.75
10/20/00,24.24,114.64,1396.93,470.880005
10/23/00,24.69,115.66,1395.78,466.209991
10/24/00,24.28,115.03,1398.13,481.640015
10/25/00,26.65,113.86,1364.9,487.450012
10/26/00,28.62,113.19,1364.44,489.959991
10/27/00,26.47,115.21,1379.58,487.850006
10/30/00,25.46,115.6,1398.66,475.220001
10/31/00,23.63,116.81,1429.4,479.73999
11/1/00,24.28,116.51,1421.22,479.850006
11/2/00,23.92,117.57,1428.32,482.720001
11/3/00,23.67,119.02,1426.69,497.679993
11/6/00,24.52,118.09,1432.19,495.179993
11/7/00,24.91,118.3,1431.87,506.980011
11/8/00,25.66,114.27,1409.28,508.76001
11/9/00,27.2,116.91,1400.14,503.959991
11/10/00,28.53,115.51,1365.98,506.01001
11/13/00,29.06,116.17,1351.26,500.679993
11/14/00,26.81,119.84,1382.95,495.329987
11/15/00,26.15,117.3,1389.81,480.920013
11/16/00,25.05,116.43,1372.32,476.529999
11/17/00,24.81,118.76,1367.72,486.910004
11/20/00,27.43,116.01,1342.62,491.790009
11/21/00,26.62,119,1347.35,481.640015
11/22/00,27.71,116.71,1322.36,482.690002
11/24/00,26,116.12,1341.77,470.23999
11/27/00,26.93,110.52,1348.97,466.790009
11/28/00,27.64,113.17,1336.09,457.899994
11/29/00,27.49,111.64,1341.93,471.850006
11/30/00,29.65,110.67,1314.95,471.700012
12/1/00,27.48,112.54,1315.23,459.019989
12/4/00,27.78,112.8,1324.97,454.600006
12/5/00,24.99,109.78,1376.54,445.940002
12/6/00,25.07,109.42,1351.46,456.829987
12/7/00,25.34,109.66,1343.55,450.390015
12/8/00,22.41,112.56,1369.89,471.170013
12/11/00,23.51,109.46,1380.2,463.540009
12/12/00,24.88,113.11,1371.18,461.100006
12/13/00,23.63,113.35,1359.99,479.070007
12/14/00,24.86,113.3,1340.93,487.230011
12/15/00,26.55,111.97,1312.15,477.76001
12/18/00,27.7,112.26,1322.74,469.910004
12/19/00,27.17,112.15,1305.6,461.820007
12/20/00,31.74,110.16,1264.74,458.029999
12/21/00,29.66,110.51,1274.86,463.660004
12/22/00,27.55,111.3,1305.95,458.779999
12/26/00,28.73,110.78,1315.19,443.799988
12/27/00,28.14,111.36,1328.92,447.029999
12/28/00,26.57,110.47,1334.22,462.98999
12/29/00,26.85,111.04,1320.28,466.630005
1/2/01,29.99,109.65,1283.27,479.299988
1/3/01,26.6,110.94,1347.56,494.029999
1/4/01,26.97,110.4,1333.34,483.549988
1/5/01,28.67,109.92,1298.35,462.48999
1/8/01,29.84,109.6,1295.86,484.390015
1/9/01,27.99,111.07,1300.8,477.200012
1/10/01,26.8,112.18,1313.27,463.140015
1/11/01,25.79,110.05,1326.82,461.640015
1/12/01,24.56,110.43,1318.55,463.950012
1/16/01,25.28,110.7,1326.65,475.450012
1/17/01,24.93,116.94,1329.47,483.839996
1/18/01,23.37,111.12,1347.97,485.75
1/19/01,23.24,112.25,1342.54,493.279999
1/22/01,23.25,112.76,1342.9,490.950012
1/23/01,21.57,111.59,1360.4,494.619995
1/24/01,22.03,111.43,1364.3,488.089996
1/25/01,22.64,110.98,1357.51,490.149994
1/26/01,22.57,111.75,1354.95,502.059998
1/29/01,22.61,111.22,1364.17,502.25
1/30/01,22.57,111.38,1373.73,499
1/31/01,22.02,112.33,1366.01,498.670013
2/1/01,21.66,113,1373.47,507.910004
2/2/01,21.95,112.2,1349.47,511.660004
2/5/01,22.19,111.82,1354.31,508.329987
2/6/01,21.98,112.28,1352.26,508.980011
2/7/01,21.67,111.8,1340.89,501.019989
2/8/01,21.46,111.75,1332.53,500.73999
2/9/01,22.03,111.73,1314.76,505.76001
2/12/01,21.92,111.01,1330.31,507.079987
2/13/01,21.37,112.07,1318.8,502.890015
2/14/01,21.52,113.09,1315.92,497.049988
2/15/01,20.27,114.5,1326.61,505.350006
2/16/01,22.12,112.29,1301.53,502.570007
2/20/01,24.69,112.1,1278.94,503.48999
2/21/01,25.75,112.47,1255.27,508.850006
2/22/01,26.76,113.65,1252.82,499.279999
2/23/01,27.21,113.12,1245.86,491.160004
2/26/01,25.43,112.71,1267.65,483.519989
2/27/01,26.49,112.65,1257.94,477.26001
2/28/01,28.35,112.91,1239.94,477.450012
3/1/01,28.08,112.91,1241.23,488.309998
3/2/01,27.43,112.1,1234.18,478.75
3/5/01,27.12,112.52,1241.41,474.380005
3/6/01,25.89,111.93,1253.8,473.299988
3/7/01,24.12,111.16,1261.89,476.880005
3/8/01,24.29,112.34,1264.74,475.790009
3/9/01,25.62,109.24,1233.42,481.130005
3/12/01,30.32,109.23,1180.16,484.839996
3/13/01,27.55,110.69,1197.66,481.48999
3/14/01,29.61,109.51,1166.71,473.649994
3/15/01,28.56,109.99,1173.56,458.399994
3/16/01,29.91,109.21,1150.53,462.26001
3/19/01,29.78,114.43,1170.81,453.690002
3/20/01,30.96,112.89,1142.62,452.160004
3/21/01,31.93,111.74,1122.14,441.790009
3/22/01,32.84,110.55,1117.58,451.269989
3/23/01,30.45,111.21,1139.83,444.480011
3/26/01,29.04,109.79,1152.69,435.73999
3/27/01,27.04,111.57,1182.17,432.799988
3/28/01,28.58,110.24,1153.29,443.269989
3/29/01,29.17,110.65,1147.95,447.380005
3/30/01,28.64,109.58,1160.33,452.880005
4/2/01,31.21,109.32,1145.87,442.200012
4/3/01,34.72,109.1,1106.46,441.529999
4/4/01,34.07,108.73,1103.25,450.529999
4/5/01,29.94,110.62,1151.44,439.76001
4/6/01,31.69,109.07,1128.43,426.959991
4/9/01,31.91,108.31,1137.59,425.73999
4/10/01,29.44,109.73,1168.38,444.730011
4/11/01,28.46,110,1165.89,434.660004
4/12/01,26.12,110.4,1183.5,441.670013
4/16/01,26.33,109.1,1179.68,451.839996
4/17/01,25.61,110.44,1191.81,449.25
4/18/01,24.13,111.04,1238.16,455.01001
4/19/01,24.16,112.29,1253.69,450.899994
4/20/01,25.38,112.67,1242.98,455.589996
4/23/01,28.16,113.18,1224.36,466.51001
4/24/01,28.49,113.24,1209.47,472.399994
4/25/01,27.4,112.33,1228.75,466.709991
4/26/01,25.96,112.85,1234.52,461.070007
4/27/01,24.02,113.62,1253.05,462.350006
4/30/01,25.48,113.56,1249.46,472.73999
5/1/01,24.2,113.17,1266.44,477.559998
5/2/01,24.23,113.52,1267.43,483.970001
5/3/01,25.78,112.83,1248.58,485.309998
5/4/01,23.91,113.2,1266.61,490.470001
5/7/01,24.86,113.67,1263.51,491.640015
5/8/01,24.44,113.96,1261.2,485.649994
5/9/01,24.35,113.7,1255.54,492.890015
5/10/01,24,114.12,1255.18,491.799988
5/11/01,23.54,114.33,1245.67,491.769989
5/14/01,24.26,116.74,1248.92,490.160004
5/15/01,23.71,115.2,1249.44,490.579987
5/16/01,21.89,115.27,1284.99,487.359985
5/17/01,21.47,116.1,1288.49,486.640015
5/18/01,21.23,118.37,1291.96,489.630005
5/21/01,20.76,118.45,1312.83,497.209991
5/22/01,21.35,117.74,1309.38,504.76001
5/23/01,22.08,115.38,1289.05,506.279999
5/24/01,20.57,116.88,1293.17,515.909973
5/25/01,20.6,115.1,1277.89,517.22998
5/29/01,22.14,112.91,1267.93,507.359985
5/30/01,22.76,111.54,1248.08,510.399994
5/31/01,22.64,113.13,1255.82,508.619995
6/1/01,21.59,111.75,1260.67,502.369995
6/4/01,21.38,110.58,1267.11,493.959991
6/5/01,19.58,109.7,1283.57,496.5
6/6/01,20.39,111.67,1270.03,501.720001
6/7/01,19.67,110.25,1276.96,507.320007
6/8/01,19.92,110.52,1264.96,516.47998
6/11/01,20.7,111.41,1254.39,512.580017
6/12/01,20.7,114.05,1255.85,514.77002
6/13/01,21.45,114.13,1241.6,511.640015
6/14/01,23.12,113.67,1219.87,506.929993
6/15/01,22.81,114.52,1214.36,506.929993
6/18/01,23.17,113.03,1208.43,505.119995
6/19/01,22.34,113.35,1212.58,495.380005
6/20/01,21.71,113.26,1223.14,494.809998
6/21/01,19.38,114.7,1237.04,490.529999
6/22/01,20.02,114.68,1225.35,488.730011
6/25/01,20.67,113.3,1218.6,495.859985
6/26/01,21.2,111.85,1216.76,497.809998
6/27/01,20.88,111.55,1211.07,488.660004
6/28/01,20.01,114.01,1226.2,484.190002
6/29/01,19.06,115.7,1224.38,490.820007
7/2/01,18.76,114.6,1236.72,495.579987
7/3/01,18.92,110.24,1234.45,502.98999
7/5/01,20.09,114.04,1219.24,513.280029
7/6/01,21.63,112.69,1190.59,499.040009
7/9/01,22.48,111.33,1198.78,496.829987
7/10/01,23.25,111.08,1181.52,492.730011
7/11/01,24.01,114.33,1180.18,483.26001
7/12/01,22.09,113.57,1208.14,485.980011
7/13/01,21.14,112.88,1215.68,478.140015
7/16/01,22.91,113.21,1202.45,475.829987
7/17/01,22.61,112.66,1214.44,489.040009
7/18/01,23.6,112.64,1207.71,489.869995
7/19/01,22.51,115.18,1215.02,483.799988
7/20/01,22.34,114.46,1210.85,490.570007
7/23/01,23.74,113.65,1191.03,483.619995
7/24/01,25.24,113.12,1171.65,487.540009
7/25/01,24,114.33,1190.49,487.929993
7/26/01,23.01,115.02,1202.93,482.700012
7/27/01,22,116.99,1205.82,474.26001
7/30/01,22.69,114.72,1204.52,476.98999
7/31/01,21.62,115.31,1211.23,485.070007
8/1/01,20.56,116.68,1215.93,485.01001
8/2/01,20.09,115.96,1220.75,484.709991
8/3/01,19.89,115.67,1214.35,484.779999
8/6/01,21.89,115.55,1200.48,489.23999
8/7/01,21.01,114.76,1204.4,488.98999
8/8/01,22.32,114.7,1183.53,487.140015
8/9/01,21.75,115.33,1183.43,480.959991
8/10/01,20.55,114.68,1190.16,480.329987
8/13/01,20.42,115.55,1191.29,472.619995
8/14/01,20.48,116.55,1186.73,474.170013
8/15/01,20.91,116.73,1178.02,475.519989
8/16/01,21.54,117.66,1181.66,477.600006
8/17/01,23.84,115.87,1161.97,480.190002
8/20/01,22.87,116.37,1171.41,478.950012
8/21/01,24.4,115.46,1157.26,481.679993
8/22/01,22.44,114.77,1165.31,475.649994
8/23/01,22.23,117.31,1162.09,478.869995
8/24/01,19.71,115.84,1184.93,472.23999
8/27/01,20.56,115.31,1179.21,477.179993
8/28/01,22,114.39,1161.51,473.420013
8/29/01,23.03,115.87,1148.56,480.809998
8/30/01,25.41,114.17,1129.03,478.929993
8/31/01,24.92,113.27,1133.58,474.200012
9/4/01,25.85,113.1,1132.94,473.339996
9/5/01,26.35,113.81,1131.74,468.170013
9/6/01,28.61,112.45,1106.4,468.559998
9/7/01,30.99,111.43,1085.78,466.950012
9/10/01,31.84,112.5,1092.54,462.51001
9/17/01,41.76,110.9,1038.77,453.390015
9/18/01,38.87,114.97,1032.74,445.190002
9/19/01,40.56,113.16,1016.1,440.730011
9/20/01,43.74,111.57,984.54,417.670013
9/21/01,42.66,112.23,965.8,411.660004
9/24/01,37.75,114.59,1003.45,403.200012
9/25/01,35.81,115.02,1012.27,387.649994
9/26/01,35.26,114.48,1007.04,378.899994
9/27/01,34,115.26,1018.61,393.790009
9/28/01,31.93,114.96,1040.94,396.179993
10/1/01,32.32,115.49,1038.55,389.779999
10/2/01,31.18,117.19,1051.33,392.959991
10/3/01,31.34,118.47,1072.28,404.869995
10/4/01,31.97,118.06,1069.63,397.600006
10/5/01,33.39,119.36,1071.38,401.790009
10/8/01,35.12,117.94,1062.44,413.220001
10/9/01,34.83,118.48,1056.75,417.040009
10/10/01,31.6,119.28,1080.99,414.970001
10/11/01,31.5,120,1097.43,412.179993
10/12/01,35.27,118.83,1091.65,408.679993
10/15/01,35.31,118.57,1089.98,421.660004
10/16/01,32.88,119.86,1097.54,431.040009
10/17/01,35.08,118.23,1077.09,428.589996
10/18/01,34.95,118.42,1068.61,430.089996
10/19/01,34.11,119.22,1073.48,434.529999
10/22/01,32.25,120.22,1089.9,424.48999
10/23/01,32,119.8,1084.78,421.059998
10/24/01,30.95,119.98,1085.2,425.700012
10/25/01,29.46,119.01,1100.09,430.5
10/26/01,28.42,119.86,1104.61,427.369995
10/29/01,31.64,118.36,1078.3,427.649994
10/30/01,33.46,117.09,1059.79,435.959991
10/31/01,33.56,117.07,1059.78,438.649994
11/1/01,32.31,117.38,1084.1,429.410004
11/2/01,30.71,118.56,1087.2,422.829987
11/5/01,30.5,118.88,1102.84,428.170013
11/6/01,28.8,116.74,1118.86,434.880005
11/7/01,29.13,117.45,1115.8,433.070007
11/8/01,28.62,117.58,1118.54,437.540009
11/9/01,27.44,117.61,1120.31,442.779999
11/12/01,29.35,118.41,1118.33,440.799988
11/13/01,26.47,120.22,1139.09,439.059998
11/14/01,26.56,119.59,1141.21,438.100006
11/15/01,25.56,121.57,1142.24,440.480011
11/16/01,25.07,122.23,1138.65,448.339996
11/19/01,24.46,122.31,1151.06,452.820007
11/20/01,24.12,120.48,1142.66,449.390015
11/21/01,24.19,119.88,1137.03,451.309998
11/23/01,23.25,120.26,1150.34,457.709991
11/26/01,23.79,119.13,1157.42,453.899994
11/27/01,24,118.32,1149.5,452.309998
11/28/01,25.9,118.25,1128.52,458.429993
11/29/01,25.18,121.13,1140.2,461.220001
11/30/01,23.84,120.3,1139.45,460.709991
12/3/01,25.77,119.68,1129.9,453.700012
12/4/01,24.08,121.64,1144.8,463.329987
12/5/01,23.02,116.53,1170.35,460.790009
12/6/01,23.71,117.88,1167.1,457.029999
12/7/01,23.49,118.13,1158.31,467.839996
12/10/01,25.62,117.86,1139.93,479.420013
12/11/01,25.3,118.04,1136.76,482.230011
12/12/01,24.87,119.2,1137.07,481.209991
12/13/01,25.91,119.06,1119.38,474.179993
12/14/01,24.63,120.4,1123.09,474.769989
12/17/01,24.26,122.06,1134.36,475.309998
12/18/01,23.29,122.32,1142.92,468.670013
12/19/01,22.58,122.57,1149.56,471.290009
12/20/01,23.67,124.64,1139.93,479.940002
12/21/01,22.5,123.86,1144.89,485.48999
12/24/01,22.62,124.62,1144.65,482.070007
12/26/01,22.29,119,1149.37,474.079987
12/27/01,21.59,122.94,1157.13,484.019989
12/28/01,21.4,123.67,1161.02,485.809998
12/31/01,23.8,121.13,1148.08,490.190002
1/2/02,22.71,119.54,1154.67,492.619995
1/3/02,21.34,118.89,1165.27,493.619995
1/4/02,20.45,122.27,1172.51,488.5
1/7/02,21.94,121.66,1164.89,487.190002
1/8/02,21.83,121.56,1160.71,495.51001
1/9/02,22.13,119.86,1155.14,499.950012
1/10/02,22.36,119.44,1156.55,493.190002
1/11/02,22.6,121.92,1145.6,497.899994
1/14/02,23.58,118.87,1138.41,494.73999
1/15/02,22.7,121.97,1146.19,495.309998
1/16/02,23.45,119.46,1127.57,489.940002
1/17/02,22.25,119.86,1138.88,483.01001
1/18/02,22.52,120.85,1127.58,485
1/22/02,23.61,120.72,1119.31,476.420013
1/23/02,21.88,119.62,1128.18,482.390015
1/24/02,21.15,119.84,1132.15,474.369995
1/25/02,21.01,121.74,1133.28,469.429993
1/28/02,21.14,123.28,1133.06,477.450012
1/29/02,24.35,118.28,1100.64,479.730011
1/30/02,23.22,120.53,1113.57,479.350006
1/31/02,21.09,120.26,1130.2,481.279999
2/1/02,21.12,119.87,1122.2,472.350006
2/4/02,24.87,118.4,1094.44,479.720001
2/5/02,25.45,118.14,1090.02,483.100006
2/6/02,26.09,117.46,1083.51,480.040009
2/7/02,25.11,116.89,1080.17,470.089996
2/8/02,23.26,118.02,1096.22,468.820007
2/11/02,21.78,120.06,1111.94,462.410004
2/12/02,21.62,119.92,1107.5,458.399994
2/13/02,20.85,121.35,1118.51,466.670013
2/14/02,21.77,121.26,1116.48,471.320007
2/15/02,22.37,122.63,1104.18,472.01001
2/19/02,24.43,120.85,1083.34,476.329987
2/20/02,22.66,121,1097.98,470.75
2/21/02,23.8,117.7,1080.95,469.25
2/22/02,22.86,118.88,1089.84,459.980011
2/25/02,21.84,116.85,1109.43,467.25
2/26/02,21.68,118.27,1109.38,458.440002
2/27/02,21.49,118.21,1109.89,465.070007
2/28/02,21.59,119.66,1106.73,468.190002
3/1/02,19.96,119.58,1131.78,471.290009
3/4/02,20.5,116.98,1153.84,472.609985
3/5/02,20.3,116.82,1146.14,469.369995
3/6/02,19.94,115.4,1162.77,478.339996
3/7/02,20.04,115.97,1157.54,488
3/8/02,19.27,115.63,1164.31,487.579987
3/11/02,19.84,116.18,1168.26,494.799988
3/12/02,19.59,117.23,1165.58,494.920013
3/13/02,19.46,116.51,1154.09,499.850006
3/14/02,19.2,115.26,1153.04,500.75
3/15/02,18.42,117.62,1166.16,498.899994
3/18/02,18.93,117.21,1165.55,495.450012
3/19/02,18.16,115.47,1170.29,497.76001
3/20/02,18.46,116.68,1151.85,499.119995
3/21/02,18.15,117.42,1153.59,502.799988
3/22/02,17.77,116.65,1148.7,504.730011
3/25/02,18.48,116.89,1131.87,499.040009
3/26/02,18.13,118.6,1138.49,505.429993
3/27/02,17.7,117.13,1144.58,502.399994
3/28/02,17.4,112.97,1147.39,496.390015
4/1/02,18.73,115.84,1146.54,501.660004
4/2/02,19.16,113.95,1136.76,505.850006
4/3/02,20.2,114.81,1125.4,506.459991
4/4/02,19.78,113.74,1126.34,504.5
4/5/02,19.13,114.52,1122.73,500.48999
4/8/02,19.61,114.14,1125.29,496.600006
4/9/02,19.47,115.62,1117.8,498.369995
4/10/02,18.19,118.38,1130.47,497.76001
4/11/02,20.3,114.55,1103.69,503.01001
4/12/02,19.42,115.57,1111.01,503.01001
4/15/02,19.82,115.31,1102.55,511.299988
4/16/02,18.11,116.62,1128.37,503.730011
4/17/02,18.43,116.01,1126.07,515.460022
4/18/02,19.29,115.43,1124.47,512.73999
4/19/02,18.3,115.81,1125.17,522.950012
4/22/02,19.77,116.31,1107.83,518.77002
4/23/02,20.28,114.78,1100.96,518.570007
4/24/02,20.77,114.61,1093.14,517.400024
4/25/02,20.95,115.31,1091.48,510.929993
4/26/02,22.14,114.13,1076.32,510.290009
4/29/02,24.05,113.93,1065.45,507.320007
4/30/02,21.91,114.75,1076.92,508.850006
5/1/02,20.06,113.25,1086.46,501.5
5/2/02,20.07,114.69,1084.56,500.540009
5/3/02,20.19,113.98,1073.43,510.670013
5/6/02,22.56,111.29,1052.67,510.829987
5/7/02,21.94,111.95,1049.49,513.369995
5/8/02,20.39,112,1088.85,512.320007
5/9/02,21.56,113.27,1073.01,502.910004
5/10/02,22.41,113.39,1054.99,498.980011
5/13/02,20.72,113.27,1074.56,509.75
5/14/02,19.35,113.67,1097.28,501.390015
5/15/02,19.19,113.93,1091.07,492.730011
5/16/02,18.5,114.37,1098.23,499.720001
5/17/02,17.7,115.3,1106.59,511.720001
5/20/02,19.24,115.72,1091.88,513.539978
5/21/02,20.05,114.76,1079.88,507.399994
5/22/02,19.58,116.36,1086.02,508.940002
5/23/02,18.23,116,1097.08,503.170013
5/24/02,18.9,114.49,1083.82,495.459991
5/28/02,20.31,114.69,1074.55,493.910004
5/29/02,20.39,113.93,1067.66,501.23999
5/30/02,20.61,115.07,1064.66,493.640015
5/31/02,19.98,116.04,1067.14,492.410004
6/3/02,23.37,113.65,1040.68,487.600006
6/4/02,23.89,114.32,1040.69,487.829987
6/5/02,22.61,114.8,1049.9,487.470001
6/6/02,24.16,114.14,1029.15,474.390015
6/7/02,23.51,114.25,1027.53,473.76001
6/10/02,23.72,113.28,1030.74,475.040009
6/11/02,24.45,111.96,1013.6,465.290009
6/12/02,24.15,113.58,1020.26,470.399994
6/13/02,25.02,112.17,1009.56,469.290009
6/14/02,25.96,113,1007.27,462.779999
6/17/02,24.64,112.65,1036.17,462.98999
6/18/02,24.24,113.27,1037.14,455.980011
6/19/02,26.06,111.46,1019.99,459.070007
6/20/02,27.48,111.22,1006.29,470.73999
6/21/02,27.23,112.35,989.14,469.709991
6/24/02,26.98,112.35,992.72,462.920013
6/25/02,27.84,111.11,976.14,460.25
6/26/02,28.42,111.05,973.53,461.070007
6/27/02,26.29,112.36,990.64,459.089996
6/28/02,25.4,112.45,989.82,452.450012
7/1/02,27.11,112.1,968.65,452.970001
7/2/02,28.96,110.77,948.09,458.730011
7/3/02,29.42,109.99,953.99,462.630005
7/5/02,27.11,116.34,989.03,447.730011
7/8/02,28.25,112.52,976.98,432.839996
7/9/02,30.22,110.75,952.83,429.470001
7/10/02,34.1,108.79,920.47,440.920013
7/11/02,33.85,110,927.37,433.609985
7/12/02,32.94,111.07,921.39,429.25
7/15/02,35.03,112.4,917.93,419.779999
7/16/02,36.65,110.7,900.94,416.690002
7/17/02,35.45,111.09,906.04,413.279999
7/18/02,35.12,111.76,881.56,409.079987
7/19/02,38.17,109.58,847.75,407.269989
7/22/02,41.87,108.06,819.85,409.690002
7/23/02,44.92,107.9,797.7,396.709991
7/24/02,39.86,110.13,843.43,386.200012
7/25/02,39.27,110.4,838.68,379.649994
7/26/02,35.51,112,852.84,363.980011
7/29/02,31.33,113.54,898.96,378.559998
7/30/02,31.92,113.22,902.78,378.109985
7/31/02,32.03,112.16,911.62,382.26001
8/1/02,36.95,110.92,884.66,400.809998
8/2/02,41.29,110.63,864.24,400.910004
8/5/02,45.08,109.44,834.6,392.420013
8/6/02,42.03,110.55,859.57,389.209991
8/7/02,38.73,112.36,876.77,376.450012
8/8/02,36.33,113.13,905.46,367.119995
8/9/02,35.33,113.27,908.64,380.790009
8/12/02,37.05,113.7,903.8,383.470001
8/13/02,35.82,113.56,884.21,389.839996
8/14/02,32.36,114.63,919.62,388.450012
8/15/02,29.43,116.42,930.25,388.559998
8/16/02,28.81,116.74,928.77,377.76001
8/19/02,28.61,117.07,950.7,389.410004
8/20/02,29.59,115.84,937.43,390.730011
8/21/02,28.23,118.4,949.36,395.970001
8/22/02,27.75,117.1,962.7,401.290009
8/23/02,29.32,116.75,940.86,397.839996
